# source	operation	fingerprint	semantic-fingerprint	classification	owner	evidence
cmd/metasystem/claim_launch_test.go	process-environment	f7eebc9907dc44d2	4f24e02c01cd2b7c	process-private	setClaimLaunchCapability owns the delegate capability variables for claim-launch consumers inside the isolated cmd/metasystem test process	setClaimLaunchCapability@59 call t.Setenv("METASYSTEM_DELEGATE_INTERNAL", "1")
cmd/metasystem/claim_launch_test.go	unknown-external-path	56b5c43703955043	9bfe22b19a8eb207	fixture-data	seedClaimLaunchGoal operation 56b5c43703955043 reviewed fixture path or command wrapper	seedClaimLaunchGoal@23 os.MkdirAll path[0]=filepath.Join(root, "plans", "goals")
cmd/metasystem/claim_launch_test.go	unknown-external-path	86e38aa771e97787	9bfe22b19a8eb207	fixture-data	seedClaimLaunchGoal operation 86e38aa771e97787 reviewed fixture path or command wrapper	seedClaimLaunchGoal@43 os.WriteFile path[0]=filepath.Join(root, "plans", "goals", "goal-a.md")
cmd/metasystem/claim_launch_test.go	unknown-external-path	d9f75ad5280f6983	9bfe22b19a8eb207	fixture-data	seedClaimLaunchGoal operation d9f75ad5280f6983 reviewed fixture path or command wrapper	seedClaimLaunchGoal@40 os.WriteFile path[0]=filepath.Join(root, "plans", "goals", "backlog.md")
cmd/metasystem/context_cost_test.go	external-executable	001ea0e7e57d2285	999d968a82c4a9db	host-readonly	contextCostCandidateEngine operation 001ea0e7e57d2285 operating-system executable or read-only path owner	contextCostCandidateEngine@498 exec.Command path[0]="go"
cmd/metasystem/context_cost_test.go	external-executable	148fd1086e199baa	a3e5e8975eb1f882	host-readonly	contextCostReaderHelper operation 148fd1086e199baa operating-system executable or read-only path owner	contextCostReaderHelper@514 exec.Command path[0]="go"
cmd/metasystem/context_cost_test.go	host-time-read	1018b52abcd69be1	22a6be9a2b9ca1ec	fixture-time	TestContextStopFitsDurationBudget process-duration diagnostic clock; exact work counters and process output decide success	startContextCostCoordinatedProcess@1122 call time.Now()
cmd/metasystem/context_cost_test.go	host-time-read	218a7b026d495ebb	8c6742d17e80a938	fixture-time	TestContextStopFitsDurationBudget process-duration diagnostic clock; exact work counters and process output decide success	waitContextCostProcess@1092 call time.Since(process.started)
cmd/metasystem/context_cost_test.go	host-time-read	39ca8d4c2a9b4a85	69fd65dd0daa5da4	fixture-time	TestContextCostHealthHelper observation clock; fixture health state and exact preview output decide success	TestContextCostHealthHelper@335 call time.Now()
cmd/metasystem/context_cost_test.go	host-time-read	e31b583e85771438	bf5bc939dd46d06e	fixture-time	TestContextStopFitsDurationBudget process-duration diagnostic clock; exact work counters and process output decide success	startContextCostProcess@1076 call time.Now()
cmd/metasystem/context_cost_test.go	process-environment	0fe4173b9676fc8c	2977f2b0442cedd3	process-private	contextCostHealthAt owns HOME inside the isolated cmd/metasystem test process and restores the inherited value after the fixture-scoped health read	contextCostHealthAt@370 call os.Setenv("HOME", inheritedHome)
cmd/metasystem/context_cost_test.go	process-environment	35f32e5867245603	2977f2b0442cedd3	process-private	contextCostHealthAt owns HOME inside the isolated cmd/metasystem test process and restores the inherited value after the fixture-scoped health read	contextCostHealthAt@372 call os.Unsetenv("HOME")
cmd/metasystem/context_cost_test.go	process-environment	3adf78509fc0255a	2977f2b0442cedd3	process-private	contextCostHealthAt owns HOME inside the isolated cmd/metasystem test process and restores the inherited value after the fixture-scoped health read	contextCostHealthAt@365 call os.Setenv("HOME", healthHome)
cmd/metasystem/context_cost_test.go	process-environment	5f8820b18e04bd79	65d563f4c933c08c	process-private	Fixture-home helper child owns HOME in its isolated cmd/metasystem test process; t.Setenv restores it after the serial child assertions	contextCostHealthHelperUsesFixtureHome@413 call t.Setenv("HOME", hostileHome)
cmd/metasystem/context_cost_test.go	process-environment	b443a8fa7d8aa793	e3b480b37dac3014	process-private	newContextCostBed owns HOME for its private hook and transcript fixture inside the isolated cmd/metasystem test process	newContextCostBed@633 call t.Setenv("HOME", home)
cmd/metasystem/context_cost_test.go	process-environment	da87da979e440af8	8f5520e10b752d17	fixture-time	contextTurnVerdictRoot authorized fake-runtime clock fixes the turn-verdict fixture instant; semantic verdict output decides success	contextTurnVerdictRoot@191 call t.Setenv("METASYSTEM_GOAL_NOW", "2026-09-16T12:00:00Z")
cmd/metasystem/context_cost_test.go	unknown-external-path	00fb892ae7392d0c	5937ee6a416b75e1	fixture-data	runLockedReaderContention operation 00fb892ae7392d0c reviewed fixture path or command wrapper	runLockedReaderContention@987 os.OpenFile path[0]=lockPath
cmd/metasystem/context_cost_test.go	unknown-external-path	13f4f8d53a4077a6	f529692bf64606c9	fixture-data	readContextCostFile operation 13f4f8d53a4077a6 reviewed fixture path or command wrapper	readContextCostFile@1347 os.ReadFile path[0]=path
cmd/metasystem/context_cost_test.go	unknown-external-path	2236ae2979d40416	8cc8aa62c0ad421e	fixture-data	contextCostCompleteLines operation 2236ae2979d40416 reviewed fixture path or command wrapper	contextCostCompleteLines@1356 os.Open path[0]=path
cmd/metasystem/context_cost_test.go	unknown-external-path	22c0f7935d1b7b5c	df44a2430659947a	fixture-data	TestStopHookPassesTranscriptAndRuntime operation 22c0f7935d1b7b5c reviewed fixture path or command wrapper	TestStopHookPassesTranscriptAndRuntime@204 os.ReadFile path[0]=bed.argvRecord
cmd/metasystem/context_cost_test.go	unknown-external-path	29e78668679ed33c	df2cffa096ae6003	fixture-data	TestContextStopFitsDurationBudget fixture namespace owns usagepkg.SamplesPath(bed.installation, runtimeName, bed.session)	TestContextStopFitsDurationBudget@308 os.Stat path[0]=usagepkg.SamplesPath(bed.installation, runtimeName, bed.session)
cmd/metasystem/context_cost_test.go	unknown-external-path	2e6cce6393640284	b04daa2180a152c4	fixture-data	writeContextCostSource operation 2e6cce6393640284 reviewed fixture path or command wrapper	writeContextCostSource@1210 os.Create path[0]=path
cmd/metasystem/context_cost_test.go	unknown-external-path	32aa36c7b3b6cadb	05df771e150219f6	fixture-data	"contextCostHealthHelperUsesFixtureHome fixture namespace owns filepath.Join(root, ""metasystem.conf"")"	contextCostHealthHelperUsesFixtureHome@396 os.WriteFile path[0]=filepath.Join(root, "metasystem.conf")
cmd/metasystem/context_cost_test.go	unknown-external-path	32c37645379a5b35	99d5430d2b52e6ec	fixture-data	announceHolder operation 32c37645379a5b35 reviewed fixture path or command wrapper	announceHolder@700 os.Stat path[0]=announcement
cmd/metasystem/context_cost_test.go	unknown-external-path	32e645413cc60480	26c519acc58739f2	fixture-data	replaceContextCostSource operation 32e645413cc60480 reviewed fixture path or command wrapper	replaceContextCostSource@1297 os.OpenFile path[0]=replacement
cmd/metasystem/context_cost_test.go	unknown-external-path	45b3a122d89487c9	bde83ceb02227a73	fixture-data	copyContextCostFile operation 45b3a122d89487c9 reviewed fixture path or command wrapper	copyContextCostFile@1331 os.OpenFile path[0]=target
cmd/metasystem/context_cost_test.go	unknown-external-path	46060e89f6f4e443	26c519acc58739f2	fixture-data	replaceContextCostSource operation 46060e89f6f4e443 reviewed fixture path or command wrapper	replaceContextCostSource@1292 os.Open path[0]=path
cmd/metasystem/context_cost_test.go	unknown-external-path	4ac432b92f241ab7	a687cc42979318ce	fixture-data	startContextCostProcess operation 4ac432b92f241ab7 reviewed fixture path or command wrapper	startContextCostProcess@1072 exec.CommandContext path[1]=name
cmd/metasystem/context_cost_test.go	unknown-external-path	5b0a15f1b30fcd55	017db9a24bea0e31	fixture-data	TestContextCostHealthHelperUsesFixtureHome invokes its own os.Executable test binary as an isolated fixture child	TestContextCostHealthHelperUsesFixtureHome@381 exec.Command path[0]=testBinary
cmd/metasystem/context_cost_test.go	unknown-external-path	5d5f4f84bf791c44	5eeb8d87da95c557	fixture-data	TestTurnVerdictUnknownSampleNeverBlocks operation 5d5f4f84bf791c44 reviewed fixture path or command wrapper	TestTurnVerdictUnknownSampleNeverBlocks@149 os.WriteFile path[0]=path
cmd/metasystem/context_cost_test.go	unknown-external-path	6353c09c570da9df	b95dd71371fd95c6	fixture-data	runContextCostCommand operation 6353c09c570da9df reviewed fixture path or command wrapper	runContextCostCommand@1175 exec.Command path[0]=name
cmd/metasystem/context_cost_test.go	unknown-external-path	63db3e440802f0af	0b8d025192fdd700	fixture-data	newContextCostBed fixture namespace owns directory	newContextCostBed@534 os.MkdirAll path[0]=directory
cmd/metasystem/context_cost_test.go	unknown-external-path	699425adbfbb6897	af2c24c6fc4ccc33	fixture-data	prepareStopObservation fixture namespace owns bed.deadlineEvent	prepareStopObservation@785 os.Stat path[0]=bed.deadlineEvent
cmd/metasystem/context_cost_test.go	unknown-external-path	706452cda70a3cac	9a223da03299f68f	fixture-data	finishStop fixture namespace owns bed.healthRecord	finishStop@808 os.ReadFile path[0]=bed.healthRecord
cmd/metasystem/context_cost_test.go	unknown-external-path	782fa58a99f0aa35	84113ca3e8044b72	fixture-data	runDiagnosticOverrides operation 782fa58a99f0aa35 reviewed fixture path or command wrapper	runDiagnosticOverrides@952 os.WriteFile path[0]=empty
cmd/metasystem/context_cost_test.go	unknown-external-path	84b93dacc32030ff	05df771e150219f6	fixture-data	contextCostHealthHelperUsesFixtureHome fixture namespace owns transcript	contextCostHealthHelperUsesFixtureHome@409 os.WriteFile path[0]=transcript
cmd/metasystem/context_cost_test.go	unknown-external-path	8e6e5c11d4b4fe65	df2cffa096ae6003	fixture-data	TestContextStopFitsDurationBudget fixture namespace owns candidate	TestContextStopFitsDurationBudget@228 os.Stat path[0]=candidate
cmd/metasystem/context_cost_test.go	unknown-external-path	987ffcd607d708ed	df2cffa096ae6003	fixture-data	TestContextStopFitsDurationBudget fixture namespace owns bed.transcript	TestContextStopFitsDurationBudget@273 os.Stat path[0]=bed.transcript
cmd/metasystem/context_cost_test.go	unknown-external-path	9e8dd92f5dd91e5b	05df771e150219f6	fixture-data	contextCostHealthHelperUsesFixtureHome fixture namespace owns filepath.Dir(transcript)	contextCostHealthHelperUsesFixtureHome@406 os.MkdirAll path[0]=filepath.Dir(transcript)
cmd/metasystem/context_cost_test.go	unknown-external-path	a203178a178b8303	1c8172f8fc3ceb88	fixture-data	appendContextCostCall operation a203178a178b8303 reviewed fixture path or command wrapper	appendContextCostCall@1259 os.OpenFile path[0]=path
cmd/metasystem/context_cost_test.go	unknown-external-path	a3c1dc42690702ed	ae9dd54ac6c37335	fixture-data	contextTurnVerdictRoot operation a3c1dc42690702ed reviewed fixture path or command wrapper	contextTurnVerdictRoot@188 os.WriteFile path[0]=filepath.Join(root, "metasystem.conf")
cmd/metasystem/context_cost_test.go	unknown-external-path	afd1b0b67f1f51d9	32bbc233f2c461bc	fixture-data	runConcurrentColdRead fixture namespace owns path	runConcurrentColdRead@1041 os.Remove path[0]=path
cmd/metasystem/context_cost_test.go	unknown-external-path	bac159c7644ac6e8	4166b20a3f943d2f	fixture-data	startContextCostCoordinatedProcess operation bac159c7644ac6e8 reviewed fixture path or command wrapper	startContextCostCoordinatedProcess@1117 exec.CommandContext path[1]=name
cmd/metasystem/context_cost_test.go	unknown-external-path	bfcee1d631811567	84113ca3e8044b72	fixture-data	runDiagnosticOverrides operation bfcee1d631811567 reviewed fixture path or command wrapper	runDiagnosticOverrides@957 os.WriteFile path[0]=distinct
cmd/metasystem/context_cost_test.go	unknown-external-path	c205c36a8b0143a1	bde83ceb02227a73	fixture-data	copyContextCostFile operation c205c36a8b0143a1 reviewed fixture path or command wrapper	copyContextCostFile@1325 os.Open path[0]=source
cmd/metasystem/context_cost_test.go	unknown-external-path	c62d64ea4118f2ed	b04daa2180a152c4	fixture-data	writeContextCostSource operation c62d64ea4118f2ed reviewed fixture path or command wrapper	writeContextCostSource@1249 os.Stat path[0]=path
cmd/metasystem/context_cost_test.go	unknown-external-path	d51143071e3e3a91	b04daa2180a152c4	fixture-data	writeContextCostSource operation d51143071e3e3a91 reviewed fixture path or command wrapper	writeContextCostSource@1207 os.MkdirAll path[0]=filepath.Dir(path)
cmd/metasystem/context_cost_test.go	unknown-external-path	d6f2615c369a57bb	df2cffa096ae6003	fixture-data	TestContextStopFitsDurationBudget fixture namespace owns usagepkg.CursorPath(bed.installation, runtimeName, bed.session)	TestContextStopFitsDurationBudget@304 os.Stat path[0]=usagepkg.CursorPath(bed.installation, runtimeName, bed.session)
cmd/metasystem/context_cost_test.go	unknown-external-path	d8b99fd4716f5713	26c519acc58739f2	fixture-data	replaceContextCostSource operation d8b99fd4716f5713 reviewed fixture path or command wrapper	replaceContextCostSource@1318 os.Rename path[1]=path
cmd/metasystem/context_cost_test.go	unknown-external-path	dbc398488e9dbdad	af2c24c6fc4ccc33	fixture-data	prepareStopObservation fixture namespace owns bed.healthRecord	prepareStopObservation@780 os.Remove path[0]=bed.healthRecord
cmd/metasystem/context_cost_test.go	unknown-external-path	ea5e30fba60d6af7	9a223da03299f68f	fixture-data	"finishStop fixture namespace owns steward.ComponentEvidencePath(bed.installation, ""supervision-hook"")"	finishStop@820 os.ReadFile path[0]=steward.ComponentEvidencePath(bed.installation, "supervision-hook")
cmd/metasystem/context_cost_test.go	unknown-external-path	efea0b2f31497aa5	26c519acc58739f2	fixture-data	replaceContextCostSource operation efea0b2f31497aa5 reviewed fixture path or command wrapper	replaceContextCostSource@1318 os.Rename path[0]=replacement
cmd/metasystem/context_cost_test.go	unknown-external-path	f66aa1df31189406	a673747bc47e0e14	fixture-data	TestContextCostHealthHelper operation f66aa1df31189406 reviewed fixture path or command wrapper	TestContextCostHealthHelper@349 os.WriteFile path[0]=recordPath
cmd/metasystem/context_verbs_test.go	external-executable	5beb8c5415200558	72c6cfea0656db56	host-readonly	TestContextTestingContractSelectsProof operation 5beb8c5415200558 operating-system executable or read-only path owner	TestContextTestingContractSelectsProof@712 exec.Command path[0]="bash"
cmd/metasystem/context_verbs_test.go	host-time-read	000cb398bf729bad	68b3e6327d7bb7dd	fixture-time	TestContextPruneVerb operation 000cb398bf729bad reviewed fixture clock owner	TestContextPruneVerb@1186 call time.Now()
cmd/metasystem/context_verbs_test.go	host-time-read	000cb398bf729bad-2	68b3e6327d7bb7dd	fixture-time	TestContextPruneVerb operation 000cb398bf729bad-2 reviewed fixture clock owner	TestContextPruneVerb@1186 call time.Now()
cmd/metasystem/context_verbs_test.go	host-time-read	cf4f3571b97ac98c	d52d122812f991b1	fixture-time	contextHandoffCommandRoot operation cf4f3571b97ac98c reviewed fixture clock owner	contextHandoffCommandRoot@1287 call time.Now()
cmd/metasystem/context_verbs_test.go	process-environment	21c2507f3995e9f5	f8c47370d472661a	process-private	TestContextStatusPrintsTheBudgetLine operation 21c2507f3995e9f5 isolated by testenv.Main process boundary	TestContextStatusPrintsTheBudgetLine@311 call os.Unsetenv("METASYSTEM_CONTEXT_CEILING_TOKENS")
cmd/metasystem/context_verbs_test.go	process-environment	385d31d822bb4e9d	5fbaa16330051b56	process-private	writeDerivedContextCommandTranscript owns HOME for its temporary Claude transcript namespace inside the isolated cmd/metasystem test process	writeDerivedContextCommandTranscript@1475 call t.Setenv("HOME", home)
cmd/metasystem/context_verbs_test.go	process-environment	8b840ad0ad6a7585	f8c47370d472661a	process-private	TestContextStatusPrintsTheBudgetLine operation 8b840ad0ad6a7585 isolated by testenv.Main process boundary	TestContextStatusPrintsTheBudgetLine@313 call os.Unsetenv("METASYSTEM_CONTEXT_HANDOFF_MARGIN_TOKENS")
cmd/metasystem/context_verbs_test.go	process-environment	b8f35b1e4e8e9c83	f8c47370d472661a	process-private	TestContextStatusPrintsTheBudgetLine operation b8f35b1e4e8e9c83 isolated by testenv.Main process boundary	TestContextStatusPrintsTheBudgetLine@312 call t.Setenv("METASYSTEM_CONTEXT_HANDOFF_MARGIN_TOKENS", "")
cmd/metasystem/context_verbs_test.go	process-environment	e4184cec2ec67f68	183b45559e21e46e	process-private	contextClaudeHandoffFixture owns HOME for its temporary Claude handoff namespace inside the isolated cmd/metasystem test process	contextClaudeHandoffFixture@1302 call t.Setenv("HOME", home)
cmd/metasystem/context_verbs_test.go	process-environment	f8e972c1d1d10b8d	f8c47370d472661a	process-private	TestContextStatusPrintsTheBudgetLine operation f8e972c1d1d10b8d isolated by testenv.Main process boundary	TestContextStatusPrintsTheBudgetLine@310 call t.Setenv("METASYSTEM_CONTEXT_CEILING_TOKENS", "")
cmd/metasystem/context_verbs_test.go	unknown-embedded-command	494ac66cbfde03e4	f044361ebd063635	fixture-data	TestContextTestingContractSelectsProof supervision-section driver executes four immediate recording stubs	TestContextTestingContractSelectsProof@712 embedded-shell driver
